,term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
11072,Spring2017,31715,MG 0240,02,3.000,Leading and Managing People,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 115'}]",['TF 1100am-1215pm 01/17-05/02 DSB 115'],Lisa A.  Mainiero,25,25,0
11073,Spring2017,31217,MG 0300,01,3.000,Business Strategies in the Global Environment,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['TF 1100am-1215pm 01/17-05/02 DSB 111'],Catherine C.  Giapponi,25,25,0
11074,Spring2017,31218,MG 0300,02,3.000,Business Strategies in the Global Environment,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 110B'}]",['MR 1230pm-0145pm 01/17-05/02 DSB 110B'],Jeffrey D.  Moretz,25,23,2
11075,Spring2017,31219,MG 0300,03,3.000,Business Strategies in the Global Environment,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['TF 0930am-1045am 01/17-05/02 DSB 111'],Catherine C.  Giapponi,25,26,-1
11076,Spring2017,31220,MG 0300,04,3.000,Business Strategies in the Global Environment,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 105'}]",['TF 1230pm-0145pm 01/17-05/02 DSB 105'],Carl A.  Scheraga,25,26,-1
11077,Spring2017,31265,MG 0300,05,3.000,Business Strategies in the Global Environment,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DSB 110B'}]",['MR 0200pm-0315pm 01/17-05/02 DSB 110B'],Jeffrey D.  Moretz,25,24,1
11078,Spring2017,31716,MG 0300,06,3.000,Business Strategies in the Global Environment,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 105'}]",['MR 0930am-1045am 01/17-05/02 DSB 105'],Mousumi   Bhattacharya,25,16,9
11079,Spring2017,32818,MG 0300,07,3.000,Business Strategies in the Global Environment,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 105'}]",['MR 1230pm-0145pm 01/17-05/02 DSB 105'],Mousumi   Bhattacharya,25,12,13
11080,Spring2017,32819,MG 0300,08,3.000,Business Strategies in the Global Environment,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['MR 0930am-1045am 01/17-05/02 DSB 111'],Jeffrey D.  Moretz,25,25,0
11081,Spring2017,32820,MG 0303C,01,3.000,Topics in Management: Sports Media Platforms and Strategies,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DSB 105'}]",['W 0630pm-0900pm 01/17-05/02 DSB 105'],Timothy J.  Buckman,25,24,1
11082,Spring2017,32821,MG 0320,01,3.000,Diversity in the Workplace,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DSB 110A'}]",['MR 0200pm-0315pm 01/17-05/02 DSB 110A'],Lisa   Stafford,25,26,-1
11083,Spring2017,32124,MG 0330,01,3.000,Career Planning,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'DSB 112'}]",['W 1100am-0130pm 01/17-05/02 DSB 112'],Lisa A.  Mainiero,25,35,-10
11084,Spring2017,32822,MG 0337,01,3.000,Technology Ventures,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 105'}]",['TF 0930am-1045am 01/17-05/02 DSB 105'],Carl A.  Scheraga,25,25,0
11085,Spring2017,31640,MG 0338,01,3.000,Managing a Family Business,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['W 0200pm-0430pm 01/17-05/02 CNS 9'],Jeffrey Fred  Roseman,25,16,9
11086,Spring2017,31165,MG 0340,01,3.000,Critical Issues in Management,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DSB 112'}]",['M 0630pm-0900pm 01/17-05/02 DSB 112'],J Michael   Cavanaugh,25,34,-9
11087,Spring2017,31641,MG 0360,01,3.000,Negotiations and Dispute Resolution,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'DSB 112'}]",['T 0500pm-0730pm 01/17-05/02 DSB 112'],Norman A.  Solomon,25,24,1
11088,Spring2017,32125,MG 0370,01,3.000,Managing Non-Profit Organizations,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DSB 112'}]",['TF 0200pm-0315pm 01/17-05/02 DSB 112'],Catherine C.  Giapponi,25,23,2
11089,Spring2017,32823,MG 0375,01,3.000,Sports Management,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'SON 214'}]",['T 0500pm-0730pm 01/17-05/02 SON 214'],Eugene P.  Doris,25,23,2
11090,Spring2017,31365,MG 0391,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,0,3,-3
11091,Spring2017,31685,MG 0392,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,0,0,0
11092,Spring2017,32539,MG 0394,01,1.000,Internship,[],[],Sarah Jennie  Bollinger,0,4,-4
11093,Spring2017,33061,MG 0397,CS,3.000,Seminar in Management,[],[],Carl A.  Scheraga,0,1,-1
11094,Spring2017,33009,MG 0397,LM,3.000,Seminar in Management,[],[],Lisa A.  Mainiero,0,2,-2
11095,Spring2017,31270,MG 0503,01,3.000,Legal and Ethical Environment of Business,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '03/07-05/02', 'location': 'DSB 109'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '03/25-03/25', 'location': 'DSB 109'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '04/08-04/08', 'location': 'DSB 111'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '04/22-04/22', 'location': 'DSB 110A'}]","['T 0630pm-0930pm 03/07-05/02 DSB 109', 'S 0830am-0430pm 03/25-03/25 DSB 109', 'S 0830am-0430pm 04/08-04/08 DSB 111', 'S 0830am-0430pm 04/22-04/22 DSB 110A']",David P.  Schmidt,25,24,1
11096,Spring2017,32824,MG 0505,01,3.000,Human Resources Strategies,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '01/17-05/12', 'location': 'DSB 108'}]",['R 0630pm-0930pm 01/17-05/12 DSB 108'],Mousumi   Bhattacharya,25,13,12
11097,Spring2017,31232,MG 0584,01,3.000,Capstone: Global Competitive Strategy,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '01/19-03/02', 'location': 'DSB 105'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '01/28-01/28', 'location': 'DSB 105'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '02/11-02/11', 'location': 'DSB 105'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '02/25-02/25', 'location': 'DSB 105'}]","['R 0630pm-0930pm 01/19-03/02 DSB 105', 'S 0830am-0430pm 01/28-01/28 DSB 105', 'S 0830am-0430pm 02/11-02/11 DSB 105', 'S 0830am-0430pm 02/25-02/25 DSB 105']",Carl A.  Scheraga,15,18,-3
11098,Spring2017,32825,MG 0584,02,3.000,Capstone: Global Competitive Strategy,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '03/09-05/04', 'location': 'DSB 110A'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '04/01-04/08', 'location': 'DSB 110A'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '04/29-04/29', 'location': 'DSB 110A'}]","['R 0630pm-0930pm 03/09-05/04 DSB 110A', 'S 0830am-0430pm 04/01-04/08 DSB 110A', 'S 0830am-0430pm 04/29-04/29 DSB 110A']",Carl A.  Scheraga,15,19,-4
11099,Spring2017,32248,MOT 0405,01,3.000,Supply Chain Design,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/17-05/12', 'location': 'BNW 124'}]",['M 0630pm-0900pm 01/17-05/12 BNW 124'],Adrian H.  van der Kroef,15,7,8
11100,Spring2017,32249,MOT 0460,01,3.000,Project Management,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/17-05/12', 'location': 'BNW 334'}]",['T 0630pm-0900pm 01/17-05/12 BNW 334'],Harvey   Hoffman,15,17,-2
11101,Spring2017,32251,MOT 0500,01,3.000,Introduction to Systems Engineering,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/17-05/12', 'location': 'BNW 335'}]",['R 0630pm-0900pm 01/17-05/12 BNW 335'],Harvey   Hoffman,15,9,6
11102,Spring2017,32253,MOT 0592,01,3.000,Capstone II: Project Execution and Results,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/17-05/12', 'location': 'BNW 335'}]",['M 0630pm-0900pm 01/17-05/12 BNW 335'],Harvey   Hoffman,15,17,-2
11103,Spring2017,31222,MK 0101,02,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 104'}]",['MR 1100am-1215pm 01/17-05/02 DSB 104'],Gerald O.  Cavallo,30,26,4
11104,Spring2017,31223,MK 0101,03,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 112'}]",['TF 0930am-1045am 01/17-05/02 DSB 112'],Michael R.  Sciandra,30,27,3
11105,Spring2017,31224,MK 0101,04,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '01/17-05/02', 'location': 'DSB 104'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/17-05/02', 'location': 'DSB 104'}]","['TF 1230pm-0120pm 01/17-05/02 DSB 104', 'W 0100pm-0150pm 01/17-05/02 DSB 104']",Mousumi   Bose Godbole,30,20,10
11106,Spring2017,31225,MK 0101,05,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '01/17-05/02', 'location': 'DSB 104'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/17-05/02', 'location': 'DSB 104'}]","['TF 0200pm-0250pm 01/17-05/02 DSB 104', 'W 0300pm-0350pm 01/17-05/02 DSB 104']",Mousumi   Bose Godbole,28,18,10
11107,Spring2017,31707,MK 0101,07,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['MR 1100am-1215pm 01/17-05/02 DSB 111'],Iman   Naderi,30,29,1
11108,Spring2017,31708,MK 0101,08,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['MR 0330pm-0445pm 01/17-05/02 DSB 111'],Iman   Naderi,30,29,1
11109,Spring2017,32667,MK 0101,09,3.000,Principles of Marketing,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['W 1100am-0130pm 01/17-05/02 DSB 111'],Gerald O.  Cavallo,30,21,9
11110,Spring2017,32668,MK 0101,10,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DSB 104'}]",['TF 0330pm-0445pm 01/17-05/02 DSB 104'],John E.  Neal,30,29,1
11111,Spring2017,31139,MK 0212,01,3.000,Consumer Behavior,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['MR 1230pm-0145pm 01/17-05/02 DSB 111'],Arjun   Chaudhuri,30,30,0
11112,Spring2017,31140,MK 0212,02,3.000,Consumer Behavior,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['MR 0200pm-0315pm 01/17-05/02 DSB 111'],Arjun   Chaudhuri,30,29,1
11113,Spring2017,31875,MK 0212,03,3.000,Consumer Behavior,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['TR 0500pm-0615pm 01/17-05/02 DSB 111'],Arjun   Chaudhuri,30,28,2
11114,Spring2017,31199,MK 0231,01,3.000,Advertising,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DSB 106'}]",['MR 0330pm-0445pm 01/17-05/02 DSB 106'],John E.  Neal,30,30,0
11115,Spring2017,31252,MK 0231,02,3.000,Advertising,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 109'}]",['TF 1100am-1215pm 01/17-05/02 DSB 109'],Mousumi   Bose Godbole,30,30,0
11116,Spring2017,31430,MK 0241,01,3.000,Digital Marketing,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 107'}]",['MR 0930am-1045am 01/17-05/02 DSB 107'],Peter   Tarrant,30,30,0
11117,Spring2017,32011,MK 0241,02,3.000,Digital Marketing,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DSB 114'}]",['MR 0330pm-0445pm 01/17-05/02 DSB 114'],Peter   Tarrant,30,30,0
11118,Spring2017,32117,MK 0251,01,3.000,Social Media Marketing,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'DSB 109'}]",['TR 0500pm-0615pm 01/17-05/02 DSB 109'],Michael R.  Sciandra,30,27,3
11119,Spring2017,32990,MK 0251,02,3.000,Social Media Marketing,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DSB 115'}]",['TF 0200pm-0315pm 01/17-05/02 DSB 115'],Michael R.  Sciandra,30,29,1
